trip_id,schedule_date,departure_time,route_name,vehicle_id,passenger_count,estimated_arrival_time,staff_id,company_id,working_day,bus_type,classification,seating_capacity,ticket_no,utilization_rate,remarks,summary_id,driver_id,rejection_reason,expiry_reason,route_id
718,2026-04-29,07:17:00,Batangas,33,17,08:54:00,,4,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-01,0.94,Routine trip,SUM-20260429-01,45,,,20
729,2026-05-01,14:02:00,Caloocan,129,15,15:34:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-97,1.0,Clear weather,SUM-20260501-01,45,,,15
650,2026-04-17,07:14:00,Sto.Tomas,114,15,08:43:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,1.0,Routine trip,SUM-20260417-01,45,,,18
376,2026-03-03,08:10:00,Rosario,33,15,09:16:00,,3,TUESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-97,0.83,Smooth travel,SUM-20260303-01,45,,,4
935,2026-06-05,11:15:00,TCP,106,14,12:07:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-30,0.93,Smooth travel,SUM-20260605-01,45,,,6
685,2026-04-24,09:14:00,Tanauan,101,14,11:47:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-21,0.93,On schedule,SUM-20260424-01,45,,,10
298,2026-02-18,06:14:00,Muzon,55,14,07:17:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-89,0.93,Smooth travel,SUM-20260218-01,45,,,8
297,2026-02-18,11:05:00,Batangas,44,14,13:43:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-05,0.93,Clear weather,SUM-20260218-01,45,,,20
1342,2026-08-11,15:23:00,San Pablo,19,13,16:58:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-59,0.87,Routine trip,SUM-20260811-01,45,,,11
623,2026-04-13,12:04:00,Batangas,100,13,14:28:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-66,0.87,Clear weather,SUM-20260413-01,45,,,20
580,2026-04-06,14:24:00,Plaridel,30,13,16:07:00,,2,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-40,0.72,Clear weather,SUM-20260406-01,45,,,2
443,2026-03-14,05:12:00,Cabuyao,36,13,07:25:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-98,0.87,Heavy traffic delayed arrival,SUM-20260314-01,45,,,5
1503,2026-09-05,11:29:00,SM Lipa,29,12,12:17:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-99,0.8,Routine trip,SUM-20260905-01,45,,,12
1441,2026-08-27,08:14:00,Tanauan,105,12,09:33:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-75,0.8,Routine trip,SUM-20260827-01,45,,,10
1389,2026-08-18,10:11:00,Rosario,38,12,11:41:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-42,1.0,On schedule,SUM-20260818-01,45,,,4
1257,2026-07-28,08:25:00,Batangas,22,12,10:34:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-62,0.8,Clear weather,SUM-20260728-01,45,,,20
717,2026-04-29,06:27:00,Tanauan,39,12,07:57:00,,3,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-78,0.67,On schedule,SUM-20260429-01,45,,,10
477,2026-03-19,15:28:00,Robinson,30,11,17:43:00,,4,THURSDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-08,0.61,Heavy traffic delayed arrival,SUM-20260319-01,45,,,13
1639,2026-09-28,05:15:00,Bugtong Payapa,55,9,07:03:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-32,0.6,Routine trip,SUM-20260928-01,45,,,14
624,2026-04-14,11:03:00,Plaridel,38,9,13:27:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-61,0.75,On schedule,SUM-20260414-01,45,,,2
425,2026-03-11,13:26:00,Caloocan,37,9,14:44:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-58,0.6,Clear weather,SUM-20260311-01,45,,,15
1049,2026-06-23,10:07:00,Sto.Tomas,27,8,12:02:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-31,0.53,Routine trip,SUM-20260623-01,45,,,18
920,2026-06-03,12:14:00,Rosario,127,8,14:14:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-73,0.53,Routine trip,SUM-20260603-01,45,,,4
1528,2026-09-10,12:13:00,San Pablo,33,7,13:30:00,,2,THURSDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-67,0.39,Heavy traffic delayed arrival,SUM-20260910-01,45,,,11
1042,2026-06-22,06:25:00,Bugtong Payapa,37,7,07:33:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-10,0.47,Clear weather,SUM-20260622-01,45,,,14
704,2026-04-27,06:20:00,Robinson,31,7,07:00:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-03,0.47,Routine trip,SUM-20260427-01,45,,,13
566,2026-04-03,06:26:00,San Pablo,40,7,08:40:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-58,0.47,Smooth travel,SUM-20260403-01,45,,,11
1221,2026-07-21,11:10:00,Tanauan,15,5,12:21:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-76,0.33,Smooth travel,SUM-20260721-01,45,,,10
1112,2026-07-03,10:26:00,San Pablo,20,5,12:16:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-70,0.33,On schedule,SUM-20260703-01,45,,,11
755,2026-05-06,06:06:00,Bugtong Payapa,123,5,07:37:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-37,0.33,Smooth travel,SUM-20260506-01,45,,,14
290,2026-02-17,05:01:00,Robinson,106,5,06:25:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-99,0.33,Routine trip,SUM-20260217-01,45,,,13
1500,2026-09-05,09:12:00,Caloocan,119,4,10:42:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-17,0.27,Smooth travel,SUM-20260905-01,45,,,15
1319,2026-08-07,10:30:00,Taguig,116,4,12:35:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-87,0.27,On schedule,SUM-20260807-01,45,,,21
805,2026-05-14,11:15:00,Plaridel,21,3,12:30:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-32,0.2,Smooth travel,SUM-20260514-01,45,,,2
752,2026-05-05,06:17:00,San Pablo,109,3,08:15:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-14,0.2,Routine trip,SUM-20260505-01,45,,,11
589,2026-04-08,11:18:00,Rosario,45,3,12:30:00,,4,WEDNESDAY,12 Seats - Hyundai Starex,Morning,12,TK-84,0.25,On schedule,SUM-20260408-01,45,,,4
31,2026-01-06,14:14:00,TCP,34,2,15:46:00,,2,TUESDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-06,0.17,Clear weather,SUM-20260106-01,45,,,6
53,2026-01-09,06:17:00,Los Baños,28,18,08:05:00,,4,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-80,1.0,Routine trip,SUM-20260109-01,81,,,1
1425,2026-08-24,08:10:00,Rosario,35,15,10:43:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-48,0.83,Routine trip,SUM-20260824-01,81,,,4
1204,2026-07-18,10:13:00,Taguig,110,15,11:21:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-98,1.0,Heavy traffic delayed arrival,SUM-20260718-01,81,,,21
698,2026-04-25,10:06:00,TCP,44,15,12:10:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-74,1.0,Smooth travel,SUM-20260425-01,81,,,6
581,2026-04-06,14:06:00,TCP,120,15,15:30:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-68,1.0,Heavy traffic delayed arrival,SUM-20260406-01,81,,,6
1098,2026-07-01,15:25:00,Sto.Tomas,55,14,17:04:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-79,0.93,Smooth travel,SUM-20260701-01,81,,,18
488,2026-03-21,14:00:00,Cabuyao,118,14,16:05:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-61,0.93,Heavy traffic delayed arrival,SUM-20260321-01,81,,,5
36,2026-01-06,10:15:00,Los Baños,128,14,12:49:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-08,0.93,On schedule,SUM-20260106-01,81,,,1
1175,2026-07-14,09:14:00,SM Lipa,105,13,10:38:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-94,0.87,Smooth travel,SUM-20260714-01,81,,,12
928,2026-06-04,15:17:00,Batangas,105,13,17:29:00,,2,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-07,0.87,Heavy traffic delayed arrival,SUM-20260604-01,81,,,20
676,2026-04-22,10:06:00,Cabuyao,114,13,11:28:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,0.87,Clear weather,SUM-20260422-01,81,,,5
251,2026-02-10,14:23:00,Los Baños,20,13,15:56:00,,2,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-07,0.87,Smooth travel,SUM-20260210-01,81,,,1
1232,2026-07-23,13:30:00,Batangas,110,12,15:43:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-50,0.8,Heavy traffic delayed arrival,SUM-20260723-01,81,,,20
416,2026-03-10,06:28:00,Bugtong Payapa,17,12,07:00:00,,3,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-87,1.0,On schedule,SUM-20260310-01,81,,,14
294,2026-02-18,13:10:00,Sto.Tomas,45,12,15:57:00,,3,WEDNESDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-96,1.0,On schedule,SUM-20260218-01,81,,,18
1418,2026-08-22,13:26:00,SM Lipa,128,11,14:15:00,,3,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-86,0.73,On schedule,SUM-20260822-01,81,,,12
1121,2026-07-06,09:30:00,San Pablo,16,11,11:54:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-18,0.73,On schedule,SUM-20260706-01,81,,,11
1301,2026-08-04,15:22:00,Bugtong Payapa,31,10,16:16:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-71,0.67,Routine trip,SUM-20260804-01,81,,,14
978,2026-06-12,11:07:00,San Pablo,124,10,13:55:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-66,0.67,On schedule,SUM-20260612-01,81,,,11
815,2026-05-15,12:26:00,Cabuyao,55,10,14:10:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-37,0.67,On schedule,SUM-20260515-01,81,,,5
848,2026-05-21,08:14:00,Taguig,124,8,10:28:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-50,0.53,Heavy traffic delayed arrival,SUM-20260521-01,81,,,21
1236,2026-07-23,06:14:00,Plaridel,129,7,07:20:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-94,0.47,Heavy traffic delayed arrival,SUM-20260723-01,81,,,2
814,2026-05-15,05:08:00,SM Lipa,110,7,06:56:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-82,0.47,Smooth travel,SUM-20260515-01,81,,,12
1437,2026-08-26,09:25:00,Muzon,111,6,11:10:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-34,0.4,Routine trip,SUM-20260826-01,81,,,8
1424,2026-08-24,15:10:00,Caloocan,107,6,17:22:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-19,0.4,Clear weather,SUM-20260824-01,81,,,15
988,2026-06-13,07:19:00,Robinson,122,6,09:56:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-82,0.4,Heavy traffic delayed arrival,SUM-20260613-01,81,,,13
837,2026-05-19,07:01:00,Muzon,18,6,09:55:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-04,0.4,Heavy traffic delayed arrival,SUM-20260519-01,81,,,8
339,2026-02-25,10:00:00,SM Lipa,36,6,11:24:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-02,0.4,Heavy traffic delayed arrival,SUM-20260225-01,81,,,12
1539,2026-09-11,07:20:00,TCP,19,5,09:12:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-28,0.33,Clear weather,SUM-20260911-01,81,,,6
1273,2026-07-30,14:12:00,SM Lipa,121,5,16:51:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-98,0.33,Heavy traffic delayed arrival,SUM-20260730-01,81,,,12
1080,2026-06-29,13:03:00,Robinson,53,5,14:53:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-35,0.33,Clear weather,SUM-20260629-01,81,,,13
645,2026-04-17,05:26:00,Tanauan,15,5,07:07:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-31,0.33,Clear weather,SUM-20260417-01,81,,,10
358,2026-02-28,07:20:00,Tanauan,104,5,08:06:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-52,0.33,Routine trip,SUM-20260228-01,81,,,10
283,2026-02-16,08:18:00,Muzon,18,5,10:11:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-69,0.33,Smooth travel,SUM-20260216-01,81,,,8
205,2026-02-03,07:00:00,TCP,48,5,09:49:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-78,0.42,Smooth travel,SUM-20260203-01,81,,,6
1491,2026-09-04,07:15:00,Muzon,30,4,08:04:00,,2,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-36,0.22,Smooth travel,SUM-20260904-01,81,,,8
1339,2026-08-10,05:16:00,Caloocan,119,4,07:59:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-82,0.27,Heavy traffic delayed arrival,SUM-20260810-01,81,,,15
778,2026-05-09,09:25:00,Caloocan,108,4,11:35:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-97,0.27,Smooth travel,SUM-20260509-01,81,,,15
442,2026-03-14,07:12:00,SM Lipa,126,4,08:36:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-53,0.27,Routine trip,SUM-20260314-01,81,,,12
1362,2026-08-14,06:19:00,San Pablo,22,3,08:50:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-54,0.2,On schedule,SUM-20260814-01,81,,,11
1275,2026-07-30,06:18:00,Plaridel,27,3,07:08:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-91,0.2,Heavy traffic delayed arrival,SUM-20260730-01,81,,,2
666,2026-04-21,09:08:00,Robinson,32,3,11:49:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-62,0.25,On schedule,SUM-20260421-01,81,,,13
17,2026-01-03,14:10:00,SM Lipa,41,3,16:36:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-53,0.2,Clear weather,SUM-20260103-01,81,,,12
746,2026-05-04,15:22:00,Plaridel,44,2,16:17:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-29,0.13,Smooth travel,SUM-20260504-01,81,,,2
555,2026-04-02,08:14:00,Batangas,33,18,10:31:00,,2,THURSDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-37,1.0,Smooth travel,SUM-20260402-01,82,,,20
10,2026-01-02,15:06:00,Muzon,35,17,17:58:00,,2,FRIDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-70,0.94,On schedule,SUM-20260102-01,82,,,8
1580,2026-09-18,11:22:00,SM Lipa,42,15,12:41:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-15,1.0,Heavy traffic delayed arrival,SUM-20260918-01,82,,,12
176,2026-01-29,09:16:00,SM Lipa,115,15,10:40:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-22,1.0,Smooth travel,SUM-20260129-01,82,,,12
162,2026-01-27,08:25:00,Cabuyao,127,15,09:56:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-53,1.0,Smooth travel,SUM-20260127-01,82,,,5
1466,2026-08-31,11:19:00,San Pablo,28,14,12:34:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-66,0.78,Clear weather,SUM-20260831-01,82,,,11
1401,2026-08-20,09:00:00,Taguig,55,14,11:23:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,0.93,Clear weather,SUM-20260820-01,82,,,21
1248,2026-07-25,11:28:00,Los Baños,105,14,12:29:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-29,0.93,Clear weather,SUM-20260725-01,82,,,1
460,2026-03-17,11:05:00,Los Baños,115,13,13:25:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-95,0.87,On schedule,SUM-20260317-01,82,,,1
355,2026-02-27,11:05:00,Caloocan,108,13,12:19:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-31,0.87,Smooth travel,SUM-20260227-01,82,,,15
326,2026-02-23,07:03:00,Batangas,117,13,08:11:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-61,0.87,Heavy traffic delayed arrival,SUM-20260223-01,82,,,20
141,2026-01-23,12:25:00,Robinson,108,13,14:32:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-81,0.87,Smooth travel,SUM-20260123-01,82,,,13
1187,2026-07-15,15:03:00,Muzon,106,12,17:54:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-75,0.8,Smooth travel,SUM-20260715-01,82,,,8
656,2026-04-18,10:28:00,Tanauan,36,12,11:40:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-22,0.8,Smooth travel,SUM-20260418-01,82,,,10
468,2026-03-18,14:03:00,SM Lipa,116,12,16:06:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-41,0.8,Smooth travel,SUM-20260318-01,82,,,12
413,2026-03-09,13:07:00,Caloocan,53,12,14:30:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-49,0.8,Smooth travel,SUM-20260309-01,82,,,15
322,2026-02-23,13:18:00,Muzon,48,12,15:15:00,,2,MONDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-54,1.0,Routine trip,SUM-20260223-01,82,,,8
1079,2026-06-29,15:28:00,Caloocan,32,11,16:54:00,,2,MONDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-19,0.92,Clear weather,SUM-20260629-01,82,,,15
1075,2026-06-27,14:21:00,Plaridel,46,11,15:03:00,,4,SATURDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-16,0.61,Clear weather,SUM-20260627-01,82,,,2
422,2026-03-11,10:15:00,Bugtong Payapa,44,11,11:33:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-06,0.73,Clear weather,SUM-20260311-01,82,,,14
1489,2026-09-03,11:23:00,Muzon,19,10,13:28:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-65,0.67,Clear weather,SUM-20260903-01,82,,,8
963,2026-06-10,10:15:00,Sto.Tomas,53,10,11:59:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-20,0.67,Smooth travel,SUM-20260610-01,82,,,18
361,2026-02-28,10:11:00,Cabuyao,32,10,12:15:00,,2,SATURDAY,12 Seats - Hyundai Starex,Morning,12,TK-25,0.83,Clear weather,SUM-20260228-01,82,,,5
1461,2026-08-31,11:15:00,Bugtong Payapa,109,9,12:06:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-34,0.6,Heavy traffic delayed arrival,SUM-20260831-01,82,,,14
969,2026-06-10,13:10:00,Muzon,17,9,14:11:00,,2,WEDNESDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-03,0.75,Smooth travel,SUM-20260610-01,82,,,8
1569,2026-09-16,11:24:00,Muzon,129,7,13:37:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-94,0.47,Routine trip,SUM-20260916-01,82,,,8
1448,2026-08-28,14:19:00,Caloocan,124,7,16:56:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-51,0.47,Heavy traffic delayed arrival,SUM-20260828-01,82,,,15
1244,2026-07-24,09:06:00,SM Lipa,127,7,10:26:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-86,0.47,On schedule,SUM-20260724-01,82,,,12
673,2026-04-22,09:00:00,Robinson,102,7,10:44:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-25,0.47,Routine trip,SUM-20260422-01,82,,,13
396,2026-03-06,07:02:00,Robinson,35,7,09:33:00,,3,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-75,0.39,Clear weather,SUM-20260306-01,82,,,13
111,2026-01-19,11:09:00,SM Lipa,109,7,12:11:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-22,0.47,Clear weather,SUM-20260119-01,82,,,12
1617,2026-09-24,06:03:00,TCP,110,6,08:56:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,0.4,Heavy traffic delayed arrival,SUM-20260924-01,82,,,6
1237,2026-07-24,07:18:00,SM Lipa,108,6,09:30:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-03,0.4,Clear weather,SUM-20260724-01,82,,,12
438,2026-03-13,09:04:00,Robinson,126,6,11:22:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-86,0.4,Heavy traffic delayed arrival,SUM-20260313-01,82,,,13
1276,2026-07-31,06:04:00,Muzon,129,5,08:12:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-76,0.33,Routine trip,SUM-20260731-01,82,,,8
1449,2026-08-28,05:11:00,San Pablo,116,4,06:08:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-30,0.27,On schedule,SUM-20260828-01,82,,,11
1198,2026-07-17,15:09:00,SM Lipa,33,4,16:29:00,,3,FRIDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-67,0.22,Routine trip,SUM-20260717-01,82,,,12
743,2026-05-04,06:29:00,Rosario,30,4,07:30:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-49,0.22,Routine trip,SUM-20260504-01,82,,,4
693,2026-04-25,11:04:00,Plaridel,111,4,12:29:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-15,0.27,Clear weather,SUM-20260425-01,82,,,2
485,2026-03-21,10:26:00,Robinson,120,4,11:36:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-76,0.27,On schedule,SUM-20260321-01,82,,,13
35,2026-01-06,06:18:00,Cabuyao,128,4,08:25:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-81,0.27,On schedule,SUM-20260106-01,82,,,5
1038,2026-06-22,09:07:00,Rosario,123,3,10:47:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-85,0.2,Smooth travel,SUM-20260622-01,82,,,4
1295,2026-08-03,15:00:00,Bugtong Payapa,36,2,17:11:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-82,0.13,On schedule,SUM-20260803-01,82,,,14
247,2026-02-10,05:03:00,Cabuyao,18,2,07:00:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-56,0.13,Smooth travel,SUM-20260210-01,82,,,5
59,2026-01-09,09:26:00,Plaridel,30,2,11:50:00,,4,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-92,0.11,Smooth travel,SUM-20260109-01,82,,,2
950,2026-06-08,13:15:00,Tanauan,39,16,15:29:00,,3,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-36,0.89,Heavy traffic delayed arrival,SUM-20260608-01,83,,,10
882,2026-05-27,12:18:00,Robinson,101,15,14:15:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-25,1.0,Clear weather,SUM-20260527-01,83,,,13
46,2026-01-08,05:08:00,Batangas,120,15,07:29:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-25,1.0,Smooth travel,SUM-20260108-01,83,,,20
40,2026-01-07,13:27:00,Caloocan,30,15,15:39:00,,2,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-73,0.83,On schedule,SUM-20260107-01,83,,,15
1567,2026-09-16,07:10:00,SM Lipa,35,14,09:12:00,,2,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-41,0.78,Smooth travel,SUM-20260916-01,83,,,12
648,2026-04-17,10:12:00,Robinson,27,14,11:28:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-83,0.93,Clear weather,SUM-20260417-01,83,,,13
547,2026-04-01,08:24:00,Tanauan,33,14,09:11:00,,2,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-77,0.78,Heavy traffic delayed arrival,SUM-20260401-01,83,,,10
490,2026-03-21,09:23:00,Batangas,46,14,10:24:00,,3,SATURDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-29,0.78,Clear weather,SUM-20260321-01,83,,,20
5,2026-01-01,07:12:00,Sto.Tomas,110,14,09:46:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-83,0.93,On schedule,SUM-20260101-01,83,,,18
1469,2026-09-01,10:10:00,Batangas,126,13,12:30:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-72,0.87,Heavy traffic delayed arrival,SUM-20260901-01,83,,,20
1127,2026-07-06,07:21:00,Muzon,19,13,08:25:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-25,0.87,Routine trip,SUM-20260706-01,83,,,8
849,2026-05-21,08:06:00,Los Baños,115,13,09:12:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-18,0.87,Smooth travel,SUM-20260521-01,83,,,1
1550,2026-09-14,07:30:00,Taguig,16,12,09:36:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-21,0.8,Smooth travel,SUM-20260914-01,83,,,21
1117,2026-07-04,08:08:00,Los Baños,124,12,09:43:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-39,0.8,On schedule,SUM-20260704-01,83,,,1
790,2026-05-12,11:17:00,Muzon,129,12,12:27:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-08,0.8,Routine trip,SUM-20260512-01,83,,,8
689,2026-04-24,11:28:00,Tanauan,44,12,13:05:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-12,0.8,Smooth travel,SUM-20260424-01,83,,,10
1132,2026-07-07,08:02:00,Rosario,111,11,10:55:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-45,0.73,Routine trip,SUM-20260707-01,83,,,4
855,2026-05-22,13:15:00,Rosario,106,11,15:02:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-24,0.73,Clear weather,SUM-20260522-01,83,,,4
