trip_id,schedule_date,departure_time,route_name,vehicle_id,passenger_count,estimated_arrival_time,staff_id,company_id,working_day,bus_type,classification,seating_capacity,ticket_no,utilization_rate,remarks,summary_id,driver_id,rejection_reason,expiry_reason,route_id
583,2026-04-07,14:06:00,Sto.Tomas,109,15,15:54:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-16,1.0,Heavy traffic delayed arrival,SUM-20260407-01,105,,,18
260,2026-02-12,14:30:00,Batangas,109,15,16:33:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-56,1.0,On schedule,SUM-20260212-01,105,,,20
172,2026-01-28,07:17:00,San Pablo,127,15,08:57:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-80,1.0,Routine trip,SUM-20260128-01,105,,,11
60,2026-01-09,14:27:00,Plaridel,53,15,15:38:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-67,1.0,Clear weather,SUM-20260109-01,105,,,2
1480,2026-09-02,11:10:00,Los Baños,125,14,13:06:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-16,0.93,Heavy traffic delayed arrival,SUM-20260902-01,105,,,1
1154,2026-07-10,08:08:00,Taguig,22,14,10:50:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-35,0.93,Routine trip,SUM-20260710-01,105,,,21
1064,2026-06-25,13:25:00,Batangas,121,14,15:39:00,,2,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-14,0.93,Routine trip,SUM-20260625-01,105,,,20
924,2026-06-03,08:06:00,Plaridel,55,14,10:32:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-45,0.93,On schedule,SUM-20260603-01,105,,,2
166,2026-01-28,09:14:00,Batangas,128,14,10:30:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-68,0.93,Routine trip,SUM-20260128-01,105,,,20
139,2026-01-23,06:25:00,Cabuyao,19,14,08:02:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-61,0.93,Smooth travel,SUM-20260123-01,105,,,5
1213,2026-07-20,05:06:00,Sto.Tomas,113,13,06:42:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-15,0.87,Clear weather,SUM-20260720-01,105,,,18
464,2026-03-18,06:08:00,SM Lipa,115,13,07:15:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-03,0.87,Routine trip,SUM-20260318-01,105,,,12
248,2026-02-10,14:26:00,TCP,125,13,16:05:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-06,0.87,Heavy traffic delayed arrival,SUM-20260210-01,105,,,6
147,2026-01-24,05:30:00,Los Baños,102,13,07:31:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-63,0.87,On schedule,SUM-20260124-01,105,,,1
913,2026-06-01,09:02:00,Sto.Tomas,43,12,10:22:00,,2,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-03,0.67,Clear weather,SUM-20260601-01,105,,,18
734,2026-05-01,12:20:00,Batangas,102,12,14:38:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-23,0.8,Heavy traffic delayed arrival,SUM-20260501-01,105,,,20
452,2026-03-16,09:01:00,Robinson,31,12,10:05:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-05,0.8,Routine trip,SUM-20260316-01,105,,,13
1481,2026-09-02,10:25:00,Sto.Tomas,38,11,12:30:00,,3,WEDNESDAY,12 Seats - Hyundai Starex,Morning,12,TK-47,0.92,On schedule,SUM-20260902-01,105,,,18
1443,2026-08-27,14:20:00,SM Lipa,30,11,15:01:00,,4,THURSDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-54,0.61,On schedule,SUM-20260827-01,105,,,12
1114,2026-07-03,08:00:00,San Pablo,48,11,10:37:00,,3,FRIDAY,12 Seats - Hyundai Starex,Morning,12,TK-92,0.92,On schedule,SUM-20260703-01,105,,,11
1027,2026-06-19,11:30:00,Robinson,16,11,13:08:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-02,0.73,Heavy traffic delayed arrival,SUM-20260619-01,105,,,13
1006,2026-06-17,07:14:00,Muzon,15,11,08:16:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-89,0.73,Clear weather,SUM-20260617-01,105,,,8
1619,2026-09-24,11:01:00,Cabuyao,112,10,13:42:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-96,0.67,On schedule,SUM-20260924-01,105,,,5
369,2026-03-02,13:30:00,Caloocan,129,10,15:09:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-94,0.67,Clear weather,SUM-20260302-01,105,,,15
1513,2026-09-08,14:07:00,TCP,30,8,15:15:00,,2,TUESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-13,0.44,Routine trip,SUM-20260908-01,105,,,6
1330,2026-08-08,09:03:00,Sto.Tomas,100,8,10:56:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-84,0.53,Routine trip,SUM-20260808-01,105,,,18
1632,2026-09-26,07:06:00,TCP,100,7,09:51:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,0.47,Clear weather,SUM-20260926-01,105,,,6
1558,2026-09-15,13:29:00,Plaridel,116,7,15:57:00,,2,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-17,0.47,Heavy traffic delayed arrival,SUM-20260915-01,105,,,2
1535,2026-09-11,09:11:00,Muzon,41,7,11:43:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-51,0.47,Clear weather,SUM-20260911-01,105,,,8
1442,2026-08-27,11:05:00,San Pablo,47,7,12:22:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-59,0.47,Smooth travel,SUM-20260827-01,105,,,11
1131,2026-07-07,06:03:00,Tanauan,18,6,08:51:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-88,0.4,Smooth travel,SUM-20260707-01,105,,,10
1324,2026-08-07,08:01:00,Plaridel,111,5,10:57:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-32,0.33,Routine trip,SUM-20260807-01,105,,,2
1025,2026-06-19,11:15:00,SM Lipa,110,5,13:48:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-23,0.33,Smooth travel,SUM-20260619-01,105,,,12
970,2026-06-11,12:22:00,Bugtong Payapa,46,5,14:32:00,,4,THURSDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-52,0.28,On schedule,SUM-20260611-01,105,,,14
1502,2026-09-05,11:18:00,Tanauan,114,4,13:49:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-91,0.27,Smooth travel,SUM-20260905-01,105,,,10
486,2026-03-21,05:04:00,Tanauan,41,4,07:52:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-18,0.27,Smooth travel,SUM-20260321-01,105,,,10
436,2026-03-13,06:13:00,Caloocan,32,4,08:10:00,,2,FRIDAY,12 Seats - Hyundai Starex,Morning,12,TK-30,0.33,Heavy traffic delayed arrival,SUM-20260313-01,105,,,15
388,2026-03-05,07:06:00,SM Lipa,109,4,09:43:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-40,0.27,Clear weather,SUM-20260305-01,105,,,12
87,2026-01-14,11:09:00,Bugtong Payapa,47,4,12:30:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-74,0.27,Smooth travel,SUM-20260114-01,105,,,14
81,2026-01-13,10:14:00,Cabuyao,38,3,11:58:00,,3,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-68,0.25,Smooth travel,SUM-20260113-01,105,,,5
1459,2026-08-29,08:05:00,SM Lipa,45,2,10:18:00,,4,SATURDAY,12 Seats - Hyundai Starex,Morning,12,TK-18,0.17,Heavy traffic delayed arrival,SUM-20260829-01,105,,,12
1035,2026-06-20,05:23:00,Muzon,123,2,06:12:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-11,0.13,Heavy traffic delayed arrival,SUM-20260620-01,105,,,8
1214,2026-07-20,15:11:00,Cabuyao,100,15,16:28:00,,4,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-72,1.0,On schedule,SUM-20260720-01,106,,,5
598,2026-04-09,13:10:00,Caloocan,44,15,15:54:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-04,1.0,Heavy traffic delayed arrival,SUM-20260409-01,106,,,15
916,2026-06-02,14:08:00,Los Baños,43,14,16:51:00,,4,TUESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-93,0.78,Smooth travel,SUM-20260602-01,106,,,1
622,2026-04-13,09:17:00,Sto.Tomas,122,14,10:07:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-91,0.93,On schedule,SUM-20260413-01,106,,,18
532,2026-03-30,15:00:00,Plaridel,42,14,16:36:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-60,0.93,Heavy traffic delayed arrival,SUM-20260330-01,106,,,2
305,2026-02-19,07:14:00,Sto.Tomas,18,14,09:55:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-73,0.93,Routine trip,SUM-20260219-01,106,,,18
1055,2026-06-24,08:06:00,Los Baños,55,13,09:44:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-82,0.87,Clear weather,SUM-20260624-01,106,,,1
949,2026-06-08,14:09:00,Muzon,104,13,15:53:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-77,0.87,Smooth travel,SUM-20260608-01,106,,,8
1611,2026-09-23,05:27:00,Tanauan,123,12,06:26:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-83,0.8,Heavy traffic delayed arrival,SUM-20260923-01,106,,,10
1393,2026-08-19,05:19:00,Los Baños,118,12,06:41:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-45,0.8,Routine trip,SUM-20260819-01,106,,,1
1384,2026-08-18,13:09:00,Rosario,122,12,14:45:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-87,0.8,Smooth travel,SUM-20260818-01,106,,,4
1169,2026-07-13,05:20:00,Plaridel,22,12,06:17:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-35,0.8,Heavy traffic delayed arrival,SUM-20260713-01,106,,,2
1101,2026-07-02,14:11:00,Los Baños,42,12,15:59:00,,2,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-31,0.8,Routine trip,SUM-20260702-01,106,,,1
1512,2026-09-08,11:21:00,Rosario,15,11,13:39:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-60,0.73,Heavy traffic delayed arrival,SUM-20260908-01,106,,,4
1269,2026-07-29,05:27:00,Tanauan,119,11,06:04:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-11,0.73,Heavy traffic delayed arrival,SUM-20260729-01,106,,,10
164,2026-01-27,08:24:00,Los Baños,32,11,10:26:00,,3,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-22,0.92,Heavy traffic delayed arrival,SUM-20260127-01,106,,,1
875,2026-05-26,10:29:00,Plaridel,102,10,12:19:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-80,0.67,Clear weather,SUM-20260526-01,106,,,2
453,2026-03-16,06:18:00,Caloocan,123,10,08:15:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-84,0.67,Routine trip,SUM-20260316-01,106,,,15
124,2026-01-21,14:24:00,Taguig,31,10,16:24:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-21,0.67,Routine trip,SUM-20260121-01,106,,,21
16,2026-01-03,12:19:00,Tanauan,121,10,13:14:00,,3,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-77,0.67,Heavy traffic delayed arrival,SUM-20260103-01,106,,,10
1490,2026-09-04,06:23:00,Plaridel,119,9,08:31:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-49,0.6,On schedule,SUM-20260904-01,106,,,2
841,2026-05-20,15:05:00,SM Lipa,111,9,16:51:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-21,0.6,Clear weather,SUM-20260520-01,106,,,12
511,2026-03-26,06:16:00,Caloocan,48,9,07:41:00,,3,THURSDAY,12 Seats - Hyundai Starex,Morning,12,TK-14,0.75,Heavy traffic delayed arrival,SUM-20260326-01,106,,,15
1498,2026-09-05,10:05:00,Plaridel,124,8,12:12:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-53,0.53,Smooth travel,SUM-20260905-01,106,,,2
1312,2026-08-05,15:10:00,SM Lipa,37,8,17:08:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-42,0.53,Routine trip,SUM-20260805-01,106,,,12
871,2026-05-25,09:08:00,Sto.Tomas,102,8,11:34:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-58,0.53,Smooth travel,SUM-20260525-01,106,,,18
826,2026-05-18,15:14:00,Rosario,17,6,16:58:00,,3,MONDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-99,0.5,On schedule,SUM-20260518-01,106,,,4
107,2026-01-19,06:18:00,Rosario,22,6,08:24:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-02,0.4,On schedule,SUM-20260119-01,106,,,4
1382,2026-08-18,12:04:00,SM Lipa,125,5,14:04:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-82,0.33,On schedule,SUM-20260818-01,106,,,12
1093,2026-06-30,15:12:00,TCP,106,5,16:42:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-66,0.33,On schedule,SUM-20260630-01,106,,,6
997,2026-06-15,05:18:00,SM Lipa,16,5,06:13:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-68,0.33,Routine trip,SUM-20260615-01,106,,,12
962,2026-06-10,13:28:00,San Pablo,55,4,15:06:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-25,0.27,Routine trip,SUM-20260610-01,106,,,11
342,2026-02-26,14:29:00,Plaridel,37,4,15:00:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-93,0.27,Clear weather,SUM-20260226-01,106,,,2
255,2026-02-11,13:10:00,Sto.Tomas,118,4,14:11:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-65,0.27,Clear weather,SUM-20260211-01,106,,,18
128,2026-01-21,13:09:00,Taguig,34,4,15:57:00,,2,WEDNESDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-14,0.33,On schedule,SUM-20260121-01,106,,,21
1283,2026-07-31,09:22:00,Robinson,17,3,11:19:00,,3,FRIDAY,12 Seats - Hyundai Starex,Morning,12,TK-72,0.25,Heavy traffic delayed arrival,SUM-20260731-01,106,,,13
1050,2026-06-23,10:28:00,Taguig,107,3,11:38:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-23,0.2,Routine trip,SUM-20260623-01,106,,,21
1592,2026-09-19,15:30:00,Cabuyao,27,2,16:03:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-28,0.13,Clear weather,SUM-20260919-01,106,,,5
462,2026-03-17,10:02:00,Taguig,22,2,11:00:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-23,0.13,Routine trip,SUM-20260317-01,106,,,21
203,2026-02-02,13:14:00,San Pablo,129,2,15:51:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-71,0.13,Routine trip,SUM-20260202-01,106,,,11
911,2026-06-01,12:02:00,Batangas,35,16,13:55:00,,2,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-01,0.89,On schedule,SUM-20260601-01,107,,,20
267,2026-02-13,07:28:00,Los Baños,35,16,09:08:00,,3,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-42,0.89,Routine trip,SUM-20260213-01,107,,,1
1618,2026-09-24,05:26:00,Muzon,42,15,07:27:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-47,1.0,On schedule,SUM-20260924-01,107,,,8
356,2026-02-27,10:15:00,Los Baños,110,15,11:45:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-14,1.0,Clear weather,SUM-20260227-01,107,,,1
7,2026-01-02,07:26:00,Batangas,101,15,08:02:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-61,1.0,Clear weather,SUM-20260102-01,107,,,20
1223,2026-07-21,07:29:00,Batangas,118,14,08:36:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-59,0.93,Heavy traffic delayed arrival,SUM-20260721-01,107,,,20
986,2026-06-13,10:19:00,Batangas,100,14,11:32:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-39,0.93,Heavy traffic delayed arrival,SUM-20260613-01,107,,,20
1641,2026-09-28,07:04:00,Tanauan,41,13,09:57:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-57,0.87,Smooth travel,SUM-20260928-01,107,,,10
1383,2026-08-18,13:13:00,Los Baños,101,13,15:41:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-33,0.87,Clear weather,SUM-20260818-01,107,,,1
1212,2026-07-20,10:25:00,Caloocan,43,13,11:07:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-85,0.72,Smooth travel,SUM-20260720-01,107,,,15
888,2026-05-28,08:11:00,Caloocan,53,13,09:51:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-20,0.87,Routine trip,SUM-20260528-01,107,,,15
577,2026-04-06,07:24:00,Los Baños,103,13,08:02:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-39,0.87,Heavy traffic delayed arrival,SUM-20260406-01,107,,,1
529,2026-03-28,08:30:00,SM Lipa,47,13,10:07:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-89,0.87,Smooth travel,SUM-20260328-01,107,,,12
496,2026-03-23,10:13:00,Cabuyao,103,13,11:28:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-67,0.87,Routine trip,SUM-20260323-01,107,,,5
76,2026-01-13,08:21:00,Rosario,129,13,09:19:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-48,0.87,Heavy traffic delayed arrival,SUM-20260113-01,107,,,4
769,2026-05-08,08:07:00,Plaridel,105,12,09:43:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-50,0.8,On schedule,SUM-20260508-01,107,,,2
662,2026-04-20,06:26:00,TCP,117,12,08:55:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-36,0.8,Clear weather,SUM-20260420-01,107,,,6
240,2026-02-09,06:22:00,Muzon,41,12,08:59:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-66,0.8,Routine trip,SUM-20260209-01,107,,,8
215,2026-02-04,15:23:00,Los Baños,114,12,17:22:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-19,0.8,Heavy traffic delayed arrival,SUM-20260204-01,107,,,1
213,2026-02-04,09:04:00,Bugtong Payapa,114,11,10:06:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-98,0.73,Smooth travel,SUM-20260204-01,107,,,14
1065,2026-06-26,15:23:00,Sto.Tomas,128,10,16:29:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-28,0.67,Clear weather,SUM-20260626-01,107,,,18
1423,2026-08-24,13:22:00,Tanauan,129,9,15:38:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-30,0.6,On schedule,SUM-20260824-01,107,,,10
1416,2026-08-22,05:04:00,SM Lipa,129,9,06:23:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-75,0.6,Routine trip,SUM-20260822-01,107,,,12
1010,2026-06-17,15:07:00,Caloocan,28,9,17:10:00,,2,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-07,0.5,Smooth travel,SUM-20260617-01,107,,,15
242,2026-02-09,06:17:00,Cabuyao,116,9,07:41:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-41,0.6,Smooth travel,SUM-20260209-01,107,,,5
1020,2026-06-18,05:16:00,Taguig,53,8,06:46:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-82,0.53,Heavy traffic delayed arrival,SUM-20260618-01,107,,,21
480,2026-03-20,11:12:00,SM Lipa,33,8,12:14:00,,2,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-48,0.44,Routine trip,SUM-20260320-01,107,,,12
472,2026-03-19,05:23:00,Muzon,27,8,06:14:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-53,0.53,Heavy traffic delayed arrival,SUM-20260319-01,107,,,8
1024,2026-06-19,07:20:00,TCP,119,7,08:28:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-32,0.47,Smooth travel,SUM-20260619-01,107,,,6
494,2026-03-23,05:10:00,Sto.Tomas,105,7,06:12:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-34,0.47,Heavy traffic delayed arrival,SUM-20260323-01,107,,,18
1532,2026-09-10,06:15:00,Robinson,39,6,07:58:00,,2,THURSDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-37,0.33,Smooth travel,SUM-20260910-01,107,,,13
864,2026-05-23,11:09:00,San Pablo,118,6,13:08:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-06,0.4,Routine trip,SUM-20260523-01,107,,,11
587,2026-04-07,14:27:00,Tanauan,29,4,16:33:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-87,0.27,Smooth travel,SUM-20260407-01,107,,,10
1030,2026-06-20,10:29:00,Robinson,125,3,11:58:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-12,0.2,On schedule,SUM-20260620-01,107,,,13
691,2026-04-25,08:23:00,Cabuyao,118,3,09:18:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-91,0.2,Clear weather,SUM-20260425-01,107,,,5
185,2026-01-30,13:10:00,TCP,44,3,15:21:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-24,0.2,On schedule,SUM-20260130-01,107,,,6
89,2026-01-15,09:27:00,Tanauan,115,2,11:25:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-19,0.13,On schedule,SUM-20260115-01,107,,,10
1584,2026-09-18,13:02:00,Bugtong Payapa,37,15,14:55:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-09,1.0,Routine trip,SUM-20260918-01,108,,,14
1316,2026-08-06,06:07:00,SM Lipa,36,15,08:54:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-21,1.0,On schedule,SUM-20260806-01,108,,,12
845,2026-05-21,12:17:00,Batangas,120,15,14:38:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-11,1.0,Routine trip,SUM-20260521-01,108,,,20
878,2026-05-26,05:08:00,Los Baños,55,14,07:09:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-29,0.93,Routine trip,SUM-20260526-01,108,,,1
320,2026-02-21,10:10:00,Batangas,35,14,12:57:00,,4,SATURDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-11,0.78,Heavy traffic delayed arrival,SUM-20260221-01,108,,,20
1288,2026-08-01,05:16:00,Muzon,129,13,06:23:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-35,0.87,Routine trip,SUM-20260801-01,108,,,8
961,2026-06-09,08:04:00,Robinson,105,13,10:27:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-51,0.87,Routine trip,SUM-20260609-01,108,,,13
246,2026-02-10,09:00:00,Los Baños,119,13,10:35:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-71,0.87,Clear weather,SUM-20260210-01,108,,,1
1510,2026-09-07,11:04:00,Los Baños,107,12,13:15:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-72,0.8,Heavy traffic delayed arrival,SUM-20260907-01,108,,,1
1203,2026-07-18,13:14:00,Batangas,122,12,14:18:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-75,0.8,On schedule,SUM-20260718-01,108,,,20
1014,2026-06-18,08:28:00,Caloocan,34,12,09:43:00,,3,THURSDAY,12 Seats - Hyundai Starex,Morning,12,TK-65,1.0,Heavy traffic delayed arrival,SUM-20260618-01,108,,,15
1013,2026-06-17,05:18:00,Los Baños,48,11,07:18:00,,3,WEDNESDAY,12 Seats - Hyundai Starex,Morning,12,TK-95,0.92,Smooth travel,SUM-20260617-01,108,,,1
549,2026-04-01,12:28:00,Plaridel,106,10,14:20:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-51,0.67,Smooth travel,SUM-20260401-01,108,,,2
25,2026-01-05,08:06:00,Cabuyao,33,10,09:04:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-66,0.56,On schedule,SUM-20260105-01,108,,,5
1473,2026-09-01,09:00:00,Cabuyao,110,9,11:02:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-10,0.6,Heavy traffic delayed arrival,SUM-20260901-01,108,,,5
1412,2026-08-21,11:12:00,Rosario,19,9,12:21:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-24,0.6,Routine trip,SUM-20260821-01,108,,,4
300,2026-02-19,13:19:00,Caloocan,124,9,15:02:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-35,0.6,Heavy traffic delayed arrival,SUM-20260219-01,108,,,15
572,2026-04-04,12:30:00,Taguig,36,8,14:03:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-31,0.53,Heavy traffic delayed arrival,SUM-20260404-01,108,,,21
439,2026-03-13,08:02:00,TCP,117,8,09:03:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-54,0.53,Routine trip,SUM-20260313-01,108,,,6
1182,2026-07-15,15:03:00,Robinson,33,7,17:41:00,,2,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-66,0.39,Smooth travel,SUM-20260715-01,108,,,13
1110,2026-07-03,12:24:00,Robinson,114,7,13:47:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-55,0.47,Heavy traffic delayed arrival,SUM-20260703-01,108,,,13
977,2026-06-12,05:06:00,Taguig,42,7,06:04:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-93,0.47,Routine trip,SUM-20260612-01,108,,,21
846,2026-05-21,12:00:00,Plaridel,121,7,13:56:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-57,0.47,Clear weather,SUM-20260521-01,108,,,2
345,2026-02-26,08:24:00,Rosario,34,7,09:00:00,,2,THURSDAY,12 Seats - Hyundai Starex,Morning,12,TK-57,0.58,On schedule,SUM-20260226-01,108,,,4
